### multi,format,version,tunes
ymxs,1,1

### tune,title,composer,writer,rate,frames,repeat
Synergy Credits Screen.,Scavenger / Synergy,ym-to-ymxs,50,5377,0

### source,name,repeat
square 15,0

### value,row,value
0,15
1,0

### source,name,repeat
square 13,0

### value,row,value
0,13
1,0

### source,name,repeat
square 14,0

### value,row,value
0,14
1,0

### source,name,repeat
square 12,0

### value,row,value
0,12
1,0

### source,name,repeat
square 11,0

### value,row,value
0,11
1,0

### source,name,repeat
square 10,0

### value,row,value
0,10
1,0

### source,name,repeat
square 9,0

### value,row,value
0,9
1,0

### source,name,repeat
square 8,0

### value,row,value
0,8
1,0

### source,name,repeat
square 7,0

### value,row,value
0,7
1,0

### row,row,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
1371,A,retune,,,10,188,false,false
1371,D,start,setR10,2,16,207,false,false
1372,A,retune,,,10,186,false,false
1373,A,retune,,,10,184,false,false
1373,D,start,setR10,4,16,207,false,false
1374,A,retune,,,10,183,false,false
1374,D,start,setR10,2,10,125,false,false
1375,D,start,setR10,4,50,99,false,false
1376,A,retune,,,10,184,false,false
1377,A,retune,,,10,186,false,false
1377,D,start,setR10,5,50,99,false,false
1378,A,retune,,,10,188,false,false
1379,A,retune,,,10,189,false,false
1379,D,start,setR10,6,50,99,false,false
1380,D,start,setR10,1,10,125,false,false
1381,A,retune,,,10,188,false,false
1381,D,start,setR10,3,50,99,false,false
1382,A,retune,,,10,186,false,false
1383,A,retune,,,10,184,false,false
1383,D,start,setR10,2,50,99,false,false
1384,A,retune,,,10,183,false,false
1385,D,start,setR10,4,50,99,false,false
1386,A,retune,,,10,184,false,false
1386,D,start,setR10,2,4,206,false,false
1387,A,retune,,,10,186,false,false
1387,D,start,setR10,4,16,207,false,false
1388,A,retune,,,10,188,false,false
1389,A,retune,,,10,189,false,false
1389,D,start,setR10,5,16,207,false,false
1391,A,retune,,,10,188,false,false
1391,D,start,setR10,6,16,207,false,false
1392,A,retune,,,10,186,false,false
1392,D,start,setR10,1,4,233,false,false
1393,A,retune,,,10,184,false,false
1393,D,start,setR10,3,16,233,false,false
1394,A,retune,,,10,183,false,false
1395,D,start,setR10,2,16,233,false,false
1396,A,retune,,,10,184,false,false
1397,A,retune,,,10,186,false,false
1397,D,start,setR10,4,16,233,false,false
1398,A,retune,,,10,188,false,false
1398,D,start,setR10,2,10,125,false,false
1399,A,retune,,,10,189,false,false
1399,D,start,setR10,4,50,99,false,false
1401,A,retune,,,10,188,false,false
1401,D,start,setR10,5,50,99,false,false
1402,A,retune,,,10,186,false,false
1403,A,retune,,,10,184,false,false
1403,D,start,setR10,6,50,99,false,false
1404,A,retune,,,10,183,false,false
1404,D,start,setR10,1,10,125,false,false
1405,D,start,setR10,3,50,99,false,false
1406,A,retune,,,10,184,false,false
1407,A,retune,,,10,186,false,false
1407,D,start,setR10,2,50,99,false,false
1408,A,retune,,,10,188,false,false
1409,A,retune,,,10,189,false,false
1409,D,start,setR10,4,50,99,false,false
1410,D,start,setR10,2,4,233,false,false
1411,A,retune,,,10,188,false,false
1411,D,start,setR10,4,16,233,false,false
1412,A,retune,,,10,186,false,false
1413,A,retune,,,10,184,false,false
1413,D,start,setR10,5,16,233,false,false
1414,A,retune,,,10,183,false,false
1415,D,start,setR10,6,16,233,false,false
1416,A,retune,,,10,184,false,false
1416,D,start,setR10,1,4,174,false,false
1417,A,retune,,,10,186,false,false
1417,D,start,setR10,3,16,174,false,false
1418,A,retune,,,10,188,false,false
1419,A,retune,,,10,189,false,false
1419,D,start,setR10,2,16,174,false,false
1421,A,retune,,,10,188,false,false
1421,D,start,setR10,4,16,174,false,false
1422,A,start,setR9,1,10,186,false,false
1422,D,start,setR10,2,10,125,false,false
1423,A,start,setR9,2,10,185,false,false
1423,D,start,setR10,4,50,99,false,false
1424,A,start,setR9,3,10,184,false,false
1425,A,retune,,,10,183,false,false
1425,D,start,setR10,5,50,99,false,false
1426,A,retune,,,10,182,false,false
1427,A,retune,,,10,181,false,false
1427,D,start,setR10,6,50,99,false,false
1428,A,retune,,,10,180,false,false
1428,D,start,setR10,1,10,125,false,false
1429,A,retune,,,10,179,false,false
1429,D,start,setR10,3,50,99,false,false
1430,A,retune,,,10,178,false,false
1431,A,retune,,,10,177,false,false
1431,D,start,setR10,2,50,99,false,false
1432,A,retune,,,10,176,false,false
1433,A,retune,,,10,175,false,false
1433,D,start,setR10,4,50,99,false,false
1434,A,retune,,,10,174,false,false
1434,D,start,setR10,2,4,174,false,false
1435,A,retune,,,10,173,false,false
1435,D,start,setR10,4,16,174,false,false
1436,A,retune,,,10,172,false,false
1437,A,retune,,,10,171,false,false
1437,D,start,setR10,5,16,174,false,false
1438,A,retune,,,10,170,false,false
1439,A,retune,,,10,169,false,false
1439,D,start,setR10,6,16,174,false,false
1440,A,start,setR9,1,10,156,false,false
1440,D,start,setR10,1,4,196,false,false
1441,A,start,setR9,2,10,156,false,false
1441,D,start,setR10,3,16,196,false,false
1442,A,start,setR9,3,10,156,false,false
1443,D,start,setR10,2,16,196,false,false
1445,D,start,setR10,4,16,196,false,false
1446,D,start,setR10,2,10,125,false,false
1447,D,start,setR10,4,50,99,false,false
1449,D,start,setR10,5,50,99,false,false
1451,D,start,setR10,6,50,99,false,false
1452,D,start,setR10,1,10,125,false,false
1453,D,start,setR10,3,50,99,false,false
1455,D,start,setR10,2,50,99,false,false
1457,D,start,setR10,4,50,99,false,false
1458,D,start,setR10,2,4,196,false,false
1459,A,retune,,,10,153,false,false
1459,D,start,setR10,4,16,196,false,false
1460,A,retune,,,10,152,false,false
1461,D,start,setR10,5,16,196,false,false
1462,A,retune,,,10,153,false,false
1463,A,retune,,,10,156,false,false
1463,D,start,setR10,6,16,196,false,false
1464,A,retune,,,10,158,false,false
1464,D,start,setR10,1,4,206,false,false
1465,A,retune,,,10,159,false,false
1465,D,start,setR10,3,16,207,false,false
1467,A,retune,,,10,158,false,false
1467,D,start,setR10,2,16,207,false,false
1468,A,retune,,,10,156,false,false
1469,A,retune,,,10,153,false,false
1469,D,start,setR10,4,16,207,false,false
1470,A,retune,,,10,152,false,false
1470,D,start,setR10,2,10,125,false,false
1471,D,start,setR10,4,50,99,false,false
1472,A,retune,,,10,153,false,false
1473,A,retune,,,10,156,false,false
1473,D,start,setR10,5,50,99,false,false
1474,A,retune,,,10,158,false,false
1475,A,retune,,,10,159,false,false
1475,D,start,setR10,6,50,99,false,false
1476,A,start,setR9,1,10,139,false,false
1476,D,start,setR10,1,10,125,false,false
1477,A,start,setR9,2,10,139,false,false
1477,D,start,setR10,3,50,99,false,false
1478,A,start,setR9,3,10,139,false,false
1479,D,start,setR10,2,50,99,false,false
1481,D,start,setR10,4,50,99,false,false
1482,D,start,setR10,2,4,206,false,false
1483,D,start,setR10,4,16,207,false,false
1485,D,start,setR10,5,16,207,false,false
1487,D,start,setR10,6,16,207,false,false
1488,D,start,setR10,1,4,233,false,false
1489,D,start,setR10,3,16,233,false,false
1491,D,start,setR10,2,16,233,false,false
1493,D,start,setR10,4,16,233,false,false
1494,A,retune,,,10,142,false,false
1494,D,start,setR10,2,10,125,false,false
1495,A,retune,,,10,141,false,false
1495,D,start,setR10,4,50,99,false,false
1496,A,retune,,,10,139,false,false
1497,A,retune,,,10,136,false,false
1497,D,start,setR10,5,50,99,false,false
1498,A,retune,,,10,135,false,false
1499,D,start,setR10,6,50,99,false,false
1500,A,retune,,,10,136,false,false
1500,D,start,setR10,1,10,125,false,false
1501,A,retune,,,10,139,false,false
1501,D,start,setR10,3,50,99,false,false
1502,A,retune,,,10,141,false,false
1503,A,retune,,,10,142,false,false
1503,D,start,setR10,2,50,99,false,false
1505,A,retune,,,10,141,false,false
1505,D,start,setR10,4,50,99,false,false
1506,A,retune,,,10,139,false,false
1506,D,start,setR10,2,4,233,false,false
1507,A,retune,,,10,136,false,false
1507,D,start,setR10,4,16,233,false,false
1508,A,retune,,,10,135,false,false
1509,D,start,setR10,5,16,233,false,false
1510,A,retune,,,10,136,false,false
1511,A,retune,,,10,139,false,false
1511,D,start,setR10,6,16,233,false,false
1512,A,start,setR9,1,10,156,false,false
1512,D,start,setR10,1,10,104,false,false
1513,A,start,setR9,2,10,156,false,false
1513,D,start,setR10,3,50,84,false,false
1514,A,start,setR9,3,10,156,false,false
1515,D,start,setR10,2,50,84,false,false
1517,D,start,setR10,4,50,84,false,false
1518,D,start,setR10,2,10,125,false,false
1519,D,start,setR10,4,50,99,false,false
1521,D,start,setR10,5,50,99,false,false
1523,D,start,setR10,6,50,99,false,false
1524,D,start,setR10,1,10,125,false,false
1525,D,start,setR10,3,50,99,false,false
1527,D,start,setR10,2,50,99,false,false
1529,D,start,setR10,4,50,99,false,false
1530,D,start,setR10,2,10,104,false,false
1531,D,start,setR10,4,50,84,false,false
1533,D,start,setR10,5,50,84,false,false
1535,D,start,setR10,6,50,84,false,false
1536,A,start,setR9,1,10,209,false,false
1536,D,start,setR10,1,4,196,false,false
1537,A,start,setR9,2,10,209,false,false
1537,D,start,setR10,3,16,196,false,false
1538,A,start,setR9,3,10,209,false,false
1539,D,start,setR10,2,16,196,false,false
1541,D,start,setR10,4,16,196,false,false
1542,A,start,setR9,1,10,209,false,false
1542,D,start,setR10,2,4,196,false,false
1543,A,start,setR9,2,10,208,false,false
1543,D,start,setR10,4,16,196,false,false
1544,A,start,setR9,3,10,207,false,false
1545,A,retune,,,10,206,false,false
1545,D,start,setR10,5,16,196,false,false
1546,A,retune,,,10,205,false,false
1547,A,retune,,,10,204,false,false
1547,D,start,setR10,6,16,196,false,false
1548,A,retune,,,10,203,false,false
1548,D,start,setR10,1,10,125,false,false
1549,A,retune,,,10,202,false,false
1549,D,start,setR10,3,50,99,false,false
1550,A,retune,,,10,201,false,false
1551,A,retune,,,10,200,false,false
1551,D,start,setR10,2,50,99,false,false
1552,A,retune,,,10,199,false,false
1553,A,retune,,,10,198,false,false
1553,D,start,setR10,4,50,99,false,false
1554,A,retune,,,10,197,false,false
1554,D,start,setR10,2,4,196,false,false
1555,A,retune,,,10,196,false,false
1555,D,start,setR10,4,16,196,false,false
1556,A,retune,,,10,195,false,false
1557,A,retune,,,10,194,false,false
1557,D,start,setR10,5,16,196,false,false
1558,A,retune,,,10,193,false,false
1559,A,retune,,,10,192,false,false
1559,D,start,setR10,6,16,196,false,false
1560,A,retune,,,10,191,false,false
1560,D,start,setR10,1,4,206,false,false
1561,A,retune,,,10,190,false,false
1561,D,start,setR10,3,16,207,false,false
1562,A,retune,,,10,189,false,false
1563,A,retune,,,10,188,false,false
1563,D,start,setR10,2,16,207,false,false
1564,A,retune,,,10,187,false,false
1565,A,retune,,,10,186,false,false
1565,D,start,setR10,4,16,207,false,false
1566,D,start,setR10,2,10,125,false,false
1567,D,start,setR10,4,50,99,false,false
1569,D,start,setR10,5,50,99,false,false
1571,D,start,setR10,6,50,99,false,false
1572,A,retune,,,10,188,false,false
1572,D,start,setR10,1,10,125,false,false
1573,A,retune,,,10,189,false,false
1573,D,start,setR10,3,50,99,false,false
1575,A,retune,,,10,188,false,false
1575,D,start,setR10,2,50,99,false,false
1576,A,retune,,,10,186,false,false
1577,A,retune,,,10,184,false,false
1577,D,start,setR10,4,50,99,false,false
1578,A,retune,,,10,183,false,false
1578,D,start,setR10,2,4,206,false,false
1579,D,start,setR10,4,16,207,false,false
1580,A,retune,,,10,184,false,false
1581,A,retune,,,10,186,false,false
1581,D,start,setR10,5,16,207,false,false
1582,A,retune,,,10,188,false,false
1583,A,retune,,,10,189,false,false
1583,D,start,setR10,6,16,207,false,false
1584,D,start,setR10,1,4,233,false,false
1585,A,retune,,,10,188,false,false
1585,D,start,setR10,3,16,233,false,false
1586,A,retune,,,10,186,false,false
1587,A,retune,,,10,184,false,false
1587,D,start,setR10,2,16,233,false,false
1588,A,retune,,,10,183,false,false
1589,D,start,setR10,4,16,233,false,false
1590,A,retune,,,10,184,false,false
1590,D,start,setR10,2,10,125,false,false
1591,A,retune,,,10,186,false,false
1591,D,start,setR10,4,50,99,false,false
1592,A,retune,,,10,188,false,false
1593,A,retune,,,10,189,false,false
1593,D,start,setR10,5,50,99,false,false
1595,A,retune,,,10,188,false,false
1595,D,start,setR10,6,50,99,false,false
1596,A,retune,,,10,186,false,false
1596,D,start,setR10,1,10,125,false,false
1597,A,retune,,,10,184,false,false
1597,D,start,setR10,3,50,99,false,false
1598,A,retune,,,10,183,false,false
1599,D,start,setR10,2,50,99,false,false
1600,A,retune,,,10,184,false,false
1601,A,retune,,,10,186,false,false
1601,D,start,setR10,4,50,99,false,false
1602,A,retune,,,10,188,false,false
1602,D,start,setR10,2,4,233,false,false
1603,A,retune,,,10,189,false,false
1603,D,start,setR10,4,16,233,false,false
1605,A,retune,,,10,188,false,false
1605,D,start,setR10,5,16,233,false,false
1606,A,retune,,,10,186,false,false
1607,A,retune,,,10,184,false,false
1607,D,start,setR10,6,16,233,false,false
1608,A,start,setR9,1,10,125,false,false
1608,D,start,setR10,1,4,174,false,false
1609,A,start,setR9,2,10,125,false,false
1609,D,start,setR10,3,16,174,false,false
1610,A,start,setR9,3,10,125,false,false
1611,D,start,setR10,2,16,174,false,false
1613,D,start,setR10,4,16,174,false,false
1614,D,start,setR10,2,10,125,false,false
1615,D,start,setR10,4,50,99,false,false
1617,D,start,setR10,5,50,99,false,false
1619,D,start,setR10,6,50,99,false,false
1620,A,start,setR9,1,10,186,false,false
1620,D,start,setR10,1,10,125,false,false
1621,A,start,setR9,2,10,186,false,false
1621,D,start,setR10,3,50,99,false,false
1622,A,start,setR9,3,10,186,false,false
1623,D,start,setR10,2,50,99,false,false
1625,D,start,setR10,4,50,99,false,false
1626,D,start,setR10,2,4,174,false,false
1627,D,start,setR10,4,16,174,false,false
1629,D,start,setR10,5,16,174,false,false
1631,D,start,setR10,6,16,174,false,false
1632,D,start,setR10,1,4,196,false,false
1633,D,start,setR10,3,16,196,false,false
1635,D,start,setR10,2,16,196,false,false
1637,D,start,setR10,4,16,196,false,false
1638,D,start,setR10,2,10,125,false,false
1639,D,start,setR10,4,50,99,false,false
1641,D,start,setR10,5,50,99,false,false
1643,D,start,setR10,6,50,99,false,false
1644,D,start,setR10,1,10,125,false,false
1645,D,start,setR10,3,50,99,false,false
1647,D,start,setR10,2,50,99,false,false
1649,D,start,setR10,4,50,99,false,false
1650,A,retune,,,10,183,false,false
1650,D,start,setR10,2,4,196,false,false
1651,D,start,setR10,4,16,196,false,false
1652,A,retune,,,10,184,false,false
1653,A,retune,,,10,186,false,false
1653,D,start,setR10,5,16,196,false,false
1654,A,retune,,,10,188,false,false
1655,A,retune,,,10,189,false,false
1655,D,start,setR10,6,16,196,false,false
1656,D,start,setR10,1,4,206,false,false
1657,A,retune,,,10,188,false,false
1657,D,start,setR10,3,16,207,false,false
1658,A,retune,,,10,186,false,false
1659,A,retune,,,10,184,false,false
1659,D,start,setR10,2,16,207,false,false
1660,A,retune,,,10,183,false,false
1661,D,start,setR10,4,16,207,false,false
1662,A,retune,,,10,184,false,false
1662,D,start,setR10,2,10,125,false,false
1663,A,retune,,,10,186,false,false
1663,D,start,setR10,4,50,99,false,false
1664,A,retune,,,10,188,false,false
1665,A,retune,,,10,189,false,false
1665,D,start,setR10,5,50,99,false,false
1667,A,retune,,,10,188,false,false
1667,D,start,setR10,6,50,99,false,false
1668,A,retune,,,10,186,false,false
1668,D,start,setR10,1,10,125,false,false
1669,A,retune,,,10,184,false,false
1669,D,start,setR10,3,50,99,false,false
1670,A,retune,,,10,183,false,false
1671,D,start,setR10,2,50,99,false,false
1672,A,retune,,,10,184,false,false
1673,A,retune,,,10,186,false,false
1673,D,start,setR10,4,50,99,false,false
1674,A,retune,,,10,188,false,false
1674,D,start,setR10,2,4,206,false,false
1675,A,retune,,,10,189,false,false
1675,D,start,setR10,4,16,207,false,false
1677,A,retune,,,10,188,false,false
1677,D,start,setR10,5,16,207,false,false
1678,A,retune,,,10,186,false,false
1679,A,retune,,,10,184,false,false
1679,D,start,setR10,6,16,207,false,false
1680,A,retune,,,10,183,false,false
1680,D,start,setR10,1,4,233,false,false
1681,D,start,setR10,3,16,233,false,false
1682,A,retune,,,10,184,false,false
1683,A,retune,,,10,186,false,false
1683,D,start,setR10,2,16,233,false,false
1684,A,retune,,,10,188,false,false
1685,A,retune,,,10,189,false,false
1685,D,start,setR10,4,16,233,false,false
1686,D,start,setR10,2,10,125,false,false
1687,A,retune,,,10,188,false,false
1687,D,start,setR10,4,50,99,false,false
1688,A,retune,,,10,186,false,false
1689,A,retune,,,10,184,false,false
1689,D,start,setR10,5,50,99,false,false
1690,A,retune,,,10,183,false,false
1691,D,start,setR10,6,50,99,false,false
1692,A,retune,,,10,184,false,false
1692,D,start,setR10,1,10,125,false,false
1693,A,retune,,,10,186,false,false
1693,D,start,setR10,3,50,99,false,false
1694,A,retune,,,10,188,false,false
1695,A,retune,,,10,189,false,false
1695,D,start,setR10,2,50,99,false,false
1697,A,retune,,,10,188,false,false
1697,D,start,setR10,4,50,99,false,false
1698,A,retune,,,10,186,false,false
1698,D,start,setR10,2,4,233,false,false
1699,A,retune,,,10,184,false,false
1699,D,start,setR10,4,16,233,false,false
1700,A,retune,,,10,183,false,false
1701,D,start,setR10,5,16,233,false,false
1702,A,retune,,,10,184,false,false
1703,A,retune,,,10,186,false,false
1703,D,start,setR10,6,16,233,false,false
1704,A,retune,,,10,188,false,false
1704,D,start,setR10,1,10,104,false,false
1705,A,retune,,,10,189,false,false
1705,D,start,setR10,3,50,84,false,false
1707,A,retune,,,10,188,false,false
1707,D,start,setR10,2,50,84,false,false
1708,A,retune,,,10,186,false,false
1709,A,retune,,,10,184,false,false
1709,D,start,setR10,4,50,84,false,false
1710,A,retune,,,10,183,false,false
1710,D,start,setR10,2,10,125,false,false
1711,D,start,setR10,4,50,99,false,false
1712,A,retune,,,10,184,false,false
1713,A,retune,,,10,186,false,false
1713,D,start,setR10,5,50,99,false,false
1714,A,retune,,,10,188,false,false
1715,A,retune,,,10,189,false,false
1715,D,start,setR10,6,50,99,false,false
1716,A,start,setR9,1,10,209,false,false
1716,D,start,setR10,1,10,125,false,false
1717,A,start,setR9,2,10,209,false,false
1717,D,start,setR10,3,50,99,false,false
1718,A,start,setR9,3,10,209,false,false
1719,D,start,setR10,2,50,99,false,false
1721,D,start,setR10,4,50,99,false,false
1722,A,start,setR9,1,10,248,false,false
1722,D,start,setR10,2,10,104,false,false
1723,A,start,setR9,2,10,248,false,false
1723,D,start,setR10,4,50,84,false,false
1724,A,start,setR9,3,10,248,false,false
1725,D,start,setR10,5,50,84,false,false
1727,D,start,setR10,6,50,84,false,false
1728,A,start,setR9,1,10,186,false,false
1728,D,start,setR10,1,4,196,false,false
1729,A,start,setR9,2,10,186,false,false
1729,D,start,setR10,3,16,196,false,false
1730,A,start,setR9,3,10,186,false,false
1731,D,start,setR10,2,16,196,false,false
1733,D,start,setR10,4,16,196,false,false
1734,A,start,setR9,1,10,209,false,false
1734,D,start,setR10,2,4,196,false,false
1735,A,start,setR9,2,10,209,false,false
1735,D,start,setR10,4,16,196,false,false
1736,A,start,setR9,3,10,209,false,false
1737,D,start,setR10,5,16,196,false,false
1739,D,start,setR10,6,16,196,false,false
1740,A,start,setR9,1,10,235,false,false
1740,D,start,setR10,1,10,125,false,false
1741,A,start,setR9,2,10,235,false,false
1741,D,start,setR10,3,50,99,false,false
1742,A,start,setR9,3,10,235,false,false
1743,D,start,setR10,2,50,99,false,false
1745,D,start,setR10,4,50,99,false,false
1746,A,start,setR9,1,10,248,false,false
1746,D,start,setR10,2,4,196,false,false
1747,A,start,setR9,2,10,248,false,false
1747,D,start,setR10,4,16,196,false,false
1748,A,start,setR9,3,10,248,false,false
1749,D,start,setR10,5,16,196,false,false
1751,D,start,setR10,6,16,196,false,false
1752,A,start,setR9,1,10,209,false,false
1752,D,start,setR10,1,4,206,false,false
1753,A,start,setR9,2,10,209,false,false
1753,D,start,setR10,3,16,207,false,false
1754,A,start,setR9,3,10,209,false,false
1755,D,start,setR10,2,16,207,false,false
1757,D,start,setR10,4,16,207,false,false
1758,A,start,setR9,1,10,235,false,false
1758,D,start,setR10,2,10,125,false,false
1759,A,start,setR9,2,10,235,false,false
1759,D,start,setR10,4,50,99,false,false
1760,A,start,setR9,3,10,235,false,false
1761,D,start,setR10,5,50,99,false,false
1763,D,start,setR10,6,50,99,false,false
1764,A,start,setR9,1,10,248,false,false
1764,D,start,setR10,1,10,125,false,false
1765,A,start,setR9,2,10,248,false,false
1765,D,start,setR10,3,50,99,false,false
1766,A,start,setR9,3,10,248,false,false
1767,D,start,setR10,2,50,99,false,false
1769,D,start,setR10,4,50,99,false,false
1770,A,start,setR9,1,16,174,false,false
1770,D,start,setR10,2,4,206,false,false
1771,A,start,setR9,2,16,174,false,false
1771,D,start,setR10,4,16,207,false,false
1772,A,start,setR9,3,16,174,false,false
1773,D,start,setR10,5,16,207,false,false
1775,D,start,setR10,6,16,207,false,false
1776,A,start,setR9,1,10,235,false,false
1776,D,start,setR10,1,4,233,false,false
1777,A,start,setR9,2,10,235,false,false
1777,D,start,setR10,3,16,233,false,false
1778,A,start,setR9,3,10,235,false,false
1779,D,start,setR10,2,16,233,false,false
1781,D,start,setR10,4,16,233,false,false
1782,A,start,setR9,1,10,248,false,false
1782,D,start,setR10,2,10,125,false,false
1783,A,start,setR9,2,10,248,false,false
1783,D,start,setR10,4,50,99,false,false
1784,A,start,setR9,3,10,248,false,false
1785,D,start,setR10,5,50,99,false,false
1787,D,start,setR10,6,50,99,false,false
1788,A,start,setR9,1,16,174,false,false
1788,D,start,setR10,1,10,125,false,false
1789,A,start,setR9,2,16,174,false,false
1789,D,start,setR10,3,50,99,false,false
1790,A,start,setR9,3,16,174,false,false
1791,D,start,setR10,2,50,99,false,false
1793,D,start,setR10,4,50,99,false,false
1794,A,start,setR9,1,16,196,false,false
1794,D,start,setR10,2,4,233,false,false
1795,A,start,setR9,2,16,196,false,false
1795,D,start,setR10,4,16,233,false,false
1796,A,start,setR9,3,16,196,false,false
1797,D,start,setR10,5,16,233,false,false
1799,D,start,setR10,6,16,233,false,false
1800,A,start,setR9,1,10,248,false,false
1800,D,start,setR10,1,4,174,false,false
1801,A,start,setR9,2,10,248,false,false
1801,D,start,setR10,3,16,174,false,false
1802,A,start,setR9,3,10,248,false,false
1803,D,start,setR10,2,16,174,false,false
1805,D,start,setR10,4,16,174,false,false
1806,A,start,setR9,1,16,174,false,false
1806,D,start,setR10,2,10,125,false,false
1807,A,start,setR9,2,16,174,false,false
1807,D,start,setR10,4,50,99,false,false
1808,A,start,setR9,3,16,174,false,false
1809,D,start,setR10,5,50,99,false,false
1811,D,start,setR10,6,50,99,false,false
1812,A,start,setR9,1,16,196,false,false
1812,D,start,setR10,1,10,125,false,false
1813,A,start,setR9,2,16,196,false,false
1813,D,start,setR10,3,50,99,false,false
1814,A,start,setR9,3,16,196,false,false
1815,D,start,setR10,2,50,99,false,false
1817,D,start,setR10,4,50,99,false,false
1818,A,start,setR9,1,16,207,false,false
1818,D,start,setR10,2,4,174,false,false
1819,A,start,setR9,2,16,207,false,false
1819,D,start,setR10,4,16,174,false,false
1820,A,start,setR9,3,16,207,false,false
1821,D,start,setR10,5,16,174,false,false
1823,D,start,setR10,6,16,174,false,false
1824,A,start,setR9,1,16,196,false,false
1824,D,start,setR10,1,4,196,false,false
1825,A,start,setR9,2,16,196,false,false
1825,D,start,setR10,3,16,196,false,false
1826,A,start,setR9,3,16,196,false,false
1827,D,start,setR10,2,16,196,false,false
1829,D,start,setR10,4,16,196,false,false
1830,D,start,setR10,2,10,125,false,false
1831,D,start,setR10,4,50,99,false,false
1833,D,start,setR10,5,50,99,false,false
1835,D,start,setR10,6,50,99,false,false
1836,D,start,setR10,1,10,125,false,false
1837,D,start,setR10,3,50,99,false,false
1839,D,start,setR10,2,50,99,false,false
1841,D,start,setR10,4,50,99,false,false
1842,A,start,setR9,1,16,207,false,false
1842,D,start,setR10,2,4,196,false,false
1843,A,start,setR9,2,16,207,false,false
1843,D,start,setR10,4,16,196,false,false
1844,A,start,setR9,3,16,207,false,false
1845,D,start,setR10,5,16,196,false,false
1847,D,start,setR10,6,16,196,false,false
1848,D,start,setR10,1,4,206,false,false
1849,D,start,setR10,3,16,207,false,false
1851,D,start,setR10,2,16,207,false,false
1853,D,start,setR10,4,16,207,false,false
1854,D,start,setR10,2,10,125,false,false
1855,D,start,setR10,4,50,99,false,false
1857,D,start,setR10,5,50,99,false,false
1859,D,start,setR10,6,50,99,false,false
1860,A,start,setR9,1,16,233,false,false
1860,D,start,setR10,1,10,125,false,false
1861,A,start,setR9,2,16,233,false,false
1861,D,start,setR10,3,50,99,false,false
1862,A,start,setR9,3,16,233,false,false
1863,D,start,setR10,2,50,99,false,false
1865,D,start,setR10,4,50,99,false,false
1866,D,start,setR10,2,4,206,false,false
1867,D,start,setR10,4,16,207,false,false
1869,D,start,setR10,5,16,207,false,false
1871,D,start,setR10,6,16,207,false,false
1872,A,start,setR9,1,16,207,false,false
1872,D,start,setR10,1,4,233,false,false
1873,A,start,setR9,2,16,207,false,false
1873,D,start,setR10,3,16,233,false,false
1874,A,start,setR9,3,16,207,false,false
1875,D,start,setR10,2,16,233,false,false
1877,D,start,setR10,4,16,233,false,false
1878,D,start,setR10,2,10,125,false,false
1879,D,start,setR10,4,50,99,false,false
1881,D,start,setR10,5,50,99,false,false
1883,D,start,setR10,6,50,99,false,false
1884,D,start,setR10,1,10,125,false,false
1885,D,start,setR10,3,50,99,false,false
1887,D,start,setR10,2,50,99,false,false
1889,D,start,setR10,4,50,99,false,false
1890,A,start,setR9,1,16,233,false,false
1890,D,start,setR10,2,4,233,false,false
1891,A,start,setR9,2,16,233,false,false
1891,D,start,setR10,4,16,233,false,false
1892,A,start,setR9,3,16,233,false,false
1893,D,start,setR10,5,16,233,false,false
1895,D,start,setR10,6,16,233,false,false
1896,D,start,setR10,1,10,104,false,false
1897,D,start,setR10,3,50,84,false,false
1899,D,start,setR10,2,50,84,false,false
1901,D,start,setR10,4,50,84,false,false
1902,D,start,setR10,2,10,125,false,false
1903,D,start,setR10,4,50,99,false,false
1905,D,start,setR10,5,50,99,false,false
1907,D,start,setR10,6,50,99,false,false
1908,A,start,setR9,1,50,84,false,false
1908,D,start,setR10,1,10,125,false,false
1909,A,start,setR9,2,50,84,false,false
1909,D,start,setR10,3,50,99,false,false
1910,A,start,setR9,3,50,84,false,false
1911,D,start,setR10,2,50,99,false,false
1913,D,start,setR10,4,50,99,false,false
1914,D,start,setR10,2,10,104,false,false
1915,D,start,setR10,4,50,84,false,false
1917,D,start,setR10,5,50,84,false,false
1919,D,start,setR10,6,50,84,false,false
1920,A,start,setR9,1,4,196,false,false
1920,D,start,setR10,3,16,233,false,false
1921,A,start,setR9,3,16,196,false,false
1921,D,retune,,,16,196,false,false
1922,D,retune,,,10,209,false,false
1923,A,start,setR9,2,16,196,false,false
1925,A,start,setR9,4,16,196,false,false
1926,A,start,setR9,2,4,196,false,false
1926,D,retune,,,16,233,false,false
1927,A,start,setR9,4,16,196,false,false
1927,D,retune,,,16,196,false,false
1928,D,retune,,,10,209,false,false
1929,A,start,setR9,5,16,196,false,false
1931,A,start,setR9,6,16,196,false,false
1932,A,start,setR9,1,10,125,false,false
1932,D,retune,,,16,233,false,false
1933,A,start,setR9,3,50,99,false,false
1933,D,retune,,,16,196,false,false
1934,D,retune,,,10,209,false,false
1935,A,start,setR9,2,50,99,false,false
1937,A,start,setR9,4,50,99,false,false
1938,A,start,setR9,2,4,196,false,false
1938,D,start,setR10,2,16,233,false,false
1939,A,start,setR9,4,16,196,false,false
1939,D,retune,,,16,196,false,false
